Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-01-01 12:00:31,40,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,41,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,42,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,43,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,44,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,45,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,46,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,47,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,48,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,49,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,50,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,51,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,52,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,53,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,54,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,55,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,56,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,57,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,58,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,59,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,60,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,61,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,62,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,63,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,64,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,65,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,66,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,67,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,68,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,69,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,70,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,71,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,72,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,73,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,74,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,75,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,76,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,77,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,78,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,79,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,80,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,81,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,82,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,83,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,84,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,85,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,86,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,87,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,88,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,89,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,90,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,91,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,92,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,93,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,94,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,95,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,96,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,97,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,98,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,99,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,100,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,101,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,102,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,103,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,104,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,105,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,106,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,107,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,108,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,109,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,110,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,111,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,112,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,113,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,114,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,115,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,116,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,117,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,118,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,119,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,120,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,121,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,122,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,123,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,124,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,125,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,126,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,127,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,128,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,129,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,130,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,131,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,132,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,133,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,134,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,135,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,136,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,137,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,138,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,139,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,140,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,141,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,142,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,143,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,144,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,145,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,146,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,147,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,148,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,149,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,150,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,151,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,152,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,153,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,154,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,155,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,156,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,157,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,158,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,159,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,160,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,161,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,162,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,163,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,164,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,165,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,166,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,167,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,168,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,169,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,170,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,171,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,172,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,173,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,174,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,175,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,176,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,177,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,178,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,179,2015-01-01 12:00:32,1,No
2015-01-01 12:00:31,180,2015-01-01 12:00:32,1,No
2015-01-01 12:00:32,1,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,2,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,3,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,4,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,5,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,6,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,7,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,8,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,9,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,10,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,11,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,12,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,13,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,14,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,15,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,16,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,17,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,18,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,19,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,20,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,21,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,22,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,23,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,24,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,25,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,26,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,27,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,28,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,29,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,30,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,31,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,32,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,33,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,34,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,35,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,36,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,37,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,38,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,39,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,40,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,41,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,42,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,43,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,44,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,45,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,46,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,47,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,48,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,49,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,50,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,51,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,52,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,53,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,54,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,55,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,56,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,57,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,58,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,59,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,60,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,61,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,62,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,63,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,64,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,65,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,66,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,67,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,68,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,69,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,70,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,71,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,72,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,73,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,74,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,75,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,76,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,77,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,78,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,79,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,80,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,81,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,82,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,83,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,84,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,85,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,86,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,87,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,88,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,89,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,90,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,91,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,92,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,93,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,94,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,95,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,96,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,97,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,98,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,99,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,100,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,101,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,102,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,103,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,104,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,105,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,106,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,107,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,108,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,109,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,110,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,111,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,112,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,113,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,114,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,115,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,116,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,117,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,118,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,119,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,120,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,121,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,122,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,123,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,124,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,125,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,126,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,127,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,128,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,129,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,130,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,131,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,132,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,133,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,134,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,135,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,136,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,137,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,138,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,139,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,140,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,141,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,142,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,143,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,144,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,145,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,146,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,147,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,148,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,149,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,150,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,151,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,152,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,153,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,154,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,155,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,156,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,157,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,158,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,159,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,160,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,161,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,162,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,163,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,164,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,165,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,166,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,167,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,168,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,169,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,170,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,171,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,172,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,173,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,174,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,175,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,176,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,177,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,178,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,179,2015-01-01 12:00:33,1,No
2015-01-01 12:00:32,180,2015-01-01 12:00:33,1,No
2015-01-01 12:00:33,1,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,2,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,3,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,4,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,5,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,6,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,7,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,8,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,9,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,10,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,11,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,12,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,13,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,14,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,15,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,16,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,17,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,18,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,19,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,20,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,21,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,22,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,23,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,24,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,25,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,26,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,27,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,28,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,29,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,30,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,31,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,32,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,33,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,34,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,35,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,36,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,37,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,38,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,39,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,40,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,41,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,42,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,43,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,44,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,45,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,46,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,47,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,48,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,49,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,50,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,51,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,52,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,53,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,54,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,55,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,56,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,57,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,58,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,59,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,60,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,61,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,62,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,63,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,64,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,65,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,66,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,67,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,68,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,69,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,70,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,71,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,72,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,73,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,74,2015-01-01 12:05:33,10,No
2015-01-01 12:00:33,75,2015-01-01 12:05:33,10,No
